State,City,Place,Ratings,Place_desc,image,single_image,Budget_Category
Uttar Pradesh,Agra,Itimad-ud-daula's Tomb,3.5," This tomb nestled on the bank of the river Yamuna was built by Queen Noor Jahan for her parents in the middle of the Persian Garden. It was constructed using yellow marble, with black and white marble inlay, and was hence called the Baby Taj. ",https://www.google.com/search?q=+Itimad-ud-daula's+Tomb&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhzqM69k8v6Xo_AzEKq4v8RrS0-tv2sZC18Q&s,Medium
Uttar Pradesh,Agra,Mehtab Bagh,3.6," Located just north to the glorious wonder called the Taj Mahal and overlooking the Agra Fort and Yamuna river on the opposite side, Mehtab Bagh is a rare retreat of natural bliss and one of the most scenic spots in Agra.  ",https://www.google.com/search?q=+Mehtab+Bagh&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTG2C1JrjSYUFanXdp0bg7E0sWTEVju599n5g&s,Medium
Uttar Pradesh,Agra,City Shopping,3.0," Various small shops in Agra sell handicrafts and stone products such as jewelry boxes, and plaques. Leather goods of good quality are also available in the markets. Most products have some dedication to the Taj Mahal. ",https://www.google.com/search?q=+City+Shopping&udm=2,https://i0.wp.com/www.tusktravel.com/blog/wp-content/uploads/2020/02/Kinaari-Bazaar-Agra.jpg?resize=800%2C490&ssl=1,Medium
Uttar Pradesh,Agra,Akbar's Tomb,4.0," The Tomb of Akbar is an important and iconic Mughal architectural masterpiece, built in 1605 and 1613. It is located at Sikandra, in the suburbs of Agra, on the Mathura road (NH2), 8 km west of the city core. About a km away from the tomb, lies Mariam's Tomb, the tomb of Mariam-uz-Zamani, wife of the Mughal Emperor Akbar and the mother of Jahangir. ",https://www.google.com/search?q=+Akbar's+Tomb&udm=2,https://kevinstandagephotography.wordpress.com/wp-content/uploads/2019/05/2-top.jpg?w=1024,Medium
Uttar Pradesh,Agra,Jama Masjid,4.0," This relatively simple mosque built almost entirely in red sandstone was built by Jahanara, the daughter of Shah Jahan. Seen in itself, this is still an imposing piece of architecture and one of the largest mosques in the country. This is still used as the main mosque in the city.  ",https://www.google.com/search?q=+Jama+Masjid&udm=2,https://upload.wikimedia.org/wikipedia/commons/a/a4/Jama_Masjid_-_In_the_Noon.jpg,Medium
Uttar Pradesh,Agra,Chini ka Rauza,3.3," Dedicated to the memory of the Prime Minister of the court, during the reign of the Mughal Emperor Shah Jahan, Chini ka Rauza is a funerary monument situated on the eastern bank of the Yamuna river in Agra.  ",https://www.google.com/search?q=+Chini+ka+Rauza&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgkVEGSGT8YKntYQzhWenYd88z7n-xgnC-ZQ&s,Medium
Uttar Pradesh,Agra,Jhangir Mahal,3.5," The residential palace of Jahangir Mahal, stands tall in the Agra Fort complex. Built by Akbar, in the 17th Century, this Red Sandstone marvel is a multi-storeyed palace with a series of courtyards running from north to south, along the eastern fort wall. The palace is located north of Akbari Mahal, another important Mughal marvel that now breathes in its ruins and faces the river Jamuna. One of the most popular tourist places in Agra, the Jahangir Mahal served as a private residence to Akbar’s son and successor, Jahangir.
The Jahangir Mahal is one of the first buildings you would come across when you enter Agra through the Amar Singh Gate.
 ",https://www.google.com/search?q=+Jhangir+Mahal&udm=2,https://upload.wikimedia.org/wikipedia/commons/3/3e/Le_Jehangir_Mahal_%28Orchha%29_%288451914174%29.jpg,Medium
Uttar Pradesh,Agra,Dolphin Water Park,3.6," Inaugurated in 2002, Dolphin World Water Park is spread over an area of 14 acres and is replete with thrilling slides, roller coasters, water and regular rides etc. Besides, it has an amusement park, a play area for kids, locker room and other facilities. ",https://www.google.com/search?q=+Dolphin+Water+Park&udm=2,https://planetadth.com/wp-content/uploads/2022/03/22-3-1024x742.jpg,Medium
Uttar Pradesh,Agra,Anguri Bagh,4.0," Centrally situated in the premises of Khas Mahal, Anguri Bagh was built by Mughal Emperor Shah Jahan in 1637. As the name suggests, Khas Mahal (or Aramgah- i - Muqaddasa) was constructed for the emperor as his exalted place of leisure and rest.  ",https://www.google.com/search?q=+Anguri+Bagh&udm=2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/2d/d6/9a/anguri-bagh.jpg?w=1200&h=-1&s=1,Medium
Uttar Pradesh,Agra,Taj Museum,3.4," Located inside the Taj Mahal complex, the museum was established in 1982 on the western ends of the Taj Gardens. The tiny but terrific depository is a double-storeyed building with a quadrangle projection outside.  ",https://www.google.com/search?q=+Taj+Museum&udm=2,https://www.exoticmiles.com/agra/taj-museum/,Medium
Uttar Pradesh,Agra,Kalakriti Dance Drama Show,3.6," Staging the popular play of Mohobbat-e-Taj, Kalkriti Culture and Convention Centre is a must-visit in Agra. This theatrical performance narrates the tale of the Taj Mahal's origin and is located close to the wonder of India. ",https://www.google.com/search?q=+Kalakriti+Dance+Drama+Show&udm=2,https://traveleva.gumlet.io/activities/1488/1488_utsav-big2.jpeg?w=1244&h=312,Medium
Uttar Pradesh,Agra,Taj Mahotsav,4.0," Taj Mahotsav is an annual ten-day festival that takes place in Agra. The festival showcases an outstanding variety of art and craft, dance and cuisines of artisans from different regions of India. It is a paradise for food aficionados, children and the appreciators of folk culture. ",https://www.google.com/search?q=+Taj+Mahotsav&udm=2,https://utsav.gov.in/public/uploads/event_cover_image/event_248/16543489691068808447.jpg,Medium
Uttar Pradesh,Agra,Wildlife SOS,3.5,Wildlife SOS is a non-profit organisation in India that rescues and rehabilitates wild animals and forests. Its Agra Bear Rescue Facility is the largest sloth bear rescue facility in the world housing 130 sloth bears. The Elephant Care and Conservation Centre rescues and rehabilitates abused and captive elephants.,https://www.google.com/search?q=+Wildlife+SOS&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScVBA1uUw-lnHNJ8glY70Z5T9xm0ZgpBsnBg&s,Medium
Uttar Pradesh,Agra,Mother Teresa's Missionaries Of Charity,3.4," Located on Ajmer Road in Agra, Mother Teresa’s Missionaries of Charity works for the upbringing, well- being and education of the orphaned kids in addition to caring for the elderly and the homeless. ",https://www.google.com/search?q=+Mother+Teresa's+Missionaries+Of+Charity&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjvxm7oaQwwPGY7ImA7H-X0PlgbJ53z0me-g&s,Medium
Uttar Pradesh,Agra,Friends Gokulam Fun City Water Park,4.0," Friends Gokulam Fun City Water Park is the second largest water park in Agra. Spread over vast acres of land, the water park boasts of a number of slides, roller coasters and fun rides both for adults and kids.
 ",https://www.google.com/search?q=+Friends+Gokulam+Fun+City+Water+Park&udm=2,https://res.cloudinary.com/kmadmin/image/upload/v1624440403/kiomoi/Agra_Friends_Gokulam_Fun_City_Water_Park_1624440402203.jpg,Medium
Uttar Pradesh,Agra,Ram Barat,3.7,The Ram Barat is a joyous and one of the most important festivals in Northern India held in September every year. It celebrates the divine marriage ceremony of Lord Rama by taking out his marriage procession and carrying out all the ceremonies related to marriage.,https://www.google.com/search?q=+Ram+Barat&udm=2,https://www.exoticmiles.com/agra/ram-barat/,Medium
West Bengal,Kolkata,Marvel at the Victoria Memorial,4.5," The Victoria Memorial is a large marble building, which is considered to be the pride of Kolkata. Built between 1906 and 1921, it is dedicated to the memory of Queen Victoria. Now, it is a museum and a popular tourist spot under the Ministry of Culture.  ",https://www.google.com/search?q=+Marvel+at+the+Victoria+Memorial&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoZvU6CLIDP9zWYBp59934GTPa1Whm7LHT_g&s,Medium
West Bengal,Kolkata,Fort William,4.4," Fort William is a fort built in Kolkata on the eastern banks of the River Hooghly, the major distributary of Ganges. The magnificent structure is spread over 70.9 acres and is embellished with hundreds of arched windows that overlook lush green gardens. Meticulous stonework adorns the surface of the building. ",https://www.google.com/search?q=+Fort+William&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLO7xYTrFeFDH9CZ6-KgGktWMDu_bmrfwCaA&s,Medium
West Bengal,Kolkata,Belur Math,4.4," Belur Mutt is the headquarters of the Ramakrishna Math and Mission, founded by Swami Vivekananda. Situated on the west bank of Hooghly River, the temple is prominent for its architecture that embraces Hindu, Christian and Islamic styles and stands as an icon of unity of all religions. ",https://www.google.com/search?q=+Belur+Math&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTu-ahtg3j3Ooss3hDC68IpKBCpjYgVfEMjdg&s,Medium
West Bengal,Kolkata,Evening Walk along the Howrah Bridge,4.4," Located over the Hooghly river in West Bengal, Howrah Bridge or the Rabindra Setu is the main connection between Howrah and Kolkata.  It is a cantilever bridge and is regarded as one of the busiest ones among them.  ",https://www.google.com/search?q=+Evening+Walk+along+the+Howrah+Bridge&udm=2,https://imgstaticcontent.lbb.in/lbbnew/wp-content/uploads/2018/02/07134713/hwh-1024x683.jpg,Medium
West Bengal,Kolkata,Birla Planetarium,4.4," The Birla Planetarium in Kolkata, is the largest planetarium in Asia and the second largest planetarium in the world. It is a single-storeyed circular structure designed in the typical Indian style whose architecture is designed on the Buddhist Stupa at Sanchi.  ",https://www.google.com/search?q=+Birla+Planetarium&udm=2,https://media-cdn.tripadvisor.com/media/photo-s/06/67/4b/7a/birla-planetarium.jpg,Medium
West Bengal,Kolkata,Indian Museum,4.4," The Indian Museum is one of the oldest museums of the world boasting some of the most exquisite collections of ornaments, fossils, skeletons, antiques, armors, mummies and stunning Mughal paintings.  ",https://www.google.com/search?q=+Indian+Museum&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIYvFJp4N2MxtxvKV8vYwuesdOd7ywn4cpPw&s,Medium
West Bengal,Kolkata,Marble Palace Mansion,3.7," The Marble palace near the Chorbagan in North Kolkata built in 1835 by Rajendra Mallick is famed for its art collection of masterpieces by Reuben and paintings by various renowned international artists such as Reynolds, Van Gogh and Rembrandt. ",https://www.google.com/search?q=+Marble+Palace+Mansion&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOLAg_pkTTwbgICDmUkifaSx_7SyUly7V66Q&s,Medium
West Bengal,Kolkata,Mother House,3.7,This is the place where the Tomb of Mother Teresa is present. It is maintained by her missionaries and followers who have continued to promote her legacy.,https://www.google.com/search?q=+Mother+House&udm=2,https://kolkatatourism.travel/images/places-to-visit/headers/mother-house-kolkata-tourism-entry-fee-timings-holidays-reviews-header.jpg,Medium
West Bengal,Kolkata,Take a tour of Science city,3.8," One of its kind in India, the Science city was inaugurated on 1st July 1997. It is a major attraction for the residents of Kolkata as well as for the people visiting Kolkata. It is one of the finest and the largest science museums in the world and provides a fun way of learning science.  ",https://www.google.com/search?q=+Take+a+tour+of+Science+city&udm=2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/70/d4/ad/science-city-kolkata.jpg?w=1200&h=-1&s=1,Medium
West Bengal,Kolkata,St Paul's Cathedral,3.8," Said to be the first cathedral built in the overseas territory of the British Empire, St. Paul's Cathedral is a Anglican cathedral located in Kolkata. Also said to be the seat of the Diocese of Calcutta, it is a very fine example of Indo-Gothic style of architecture. ",https://www.google.com/search?q=+St+Paul's+Cathedral&udm=2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/St_Pauls_aerial_%28cropped%29.jpg/1200px-St_Pauls_aerial_%28cropped%29.jpg,Medium
West Bengal,Kolkata,Relax on the Tajpur Beach,3.5," Tucked between Mandarmani and Shankarpur, Tajpur is a small town set on the Bay of Bengal's tranquil shore, just 170 kms from Kolkata. Considered to be a serene secret of West Bengal, the virgin beach is hidden away from view and is still untouched by commercialization and tourism. The highlight of the pristine beach are the hundreds of red crabs that are found on the shores, which also give a perfect crimson colour to the beach.  ",https://www.google.com/search?q=+Relax+on+the+Tajpur+Beach&udm=2,https://cf.bstatic.com/xdata/images/hotel/max1024x768/638622060.jpg?k=cf58ae240b267610404af19cd34d6e58d04a2b10eac26d34c1f4e8e3cf5fee5b&o=&hp=1,Medium
West Bengal,Kolkata,Birla Mandir,3.9," The glowing structure that adorns the streets of Kolkata is the popular Hindu Temple, Birla Temple. Dedicated to Lord Krishna and Radha, the temple is perfect specimen of craftsmanship.  ",https://www.google.com/search?q=+Birla+Mandir&udm=2,https://www.hoteldekho.com/storage/img/tourattraction/164430233739669197.jpg,Medium
West Bengal,Kolkata,Catch a Match at the Eden Gardens,3.8," Popular as the largest cricket stadium in the India and the second largest in the world, the Eden Gardens can seat 66,000 spectators. It is set amidst an adjoining garden where Eden- related to the one-time Governor of Aukland and her sister would stroll during the evenings.  ",https://www.google.com/search?q=+Catch+a+Match+at+the+Eden+Gardens&udm=2,https://www.seawatersports.com/images/places/catch-a-match-at-the-eden-gardens.png,Medium
West Bengal,Kolkata,Catch the Shows at Jorasanko Thakur Bari,3.3," Currently located on the Rabindra Bharati University campus in Jorasank, Jorasanko Thakur Bari is the house in which the first non-European Nobel laureate and poet, Rabindranath Tagore was born. ",https://www.google.com/search?q=+Catch+the+Shows+at+Jorasanko+Thakur+Bari&udm=2,https://kolkatatourism.travel/images/places-to-visit/headers/jorasanko-thakurbari-house-of-the-thakurs-kolkata-entry-fee-timings-holidays-reviews-header.jpg,Medium
West Bengal,Kolkata,Take a Toure of Birla Industrial & Technological Museum,3.9," Being the first scientific and industrial museum in India, Birla Industrial and Technological Museum (BITM) is one of the prime attractions of Kolkata. It is famous for its galleries and 3D shows. ",https://www.google.com/search?q=+Take+a+Toure+of+Birla+Industrial &+Technological+Museum&udm=2,https://kolkatatourism.travel/images/places-to-visit/headers/birla-industrial-and-technological-museum-kolkata-tourism-entry-fee-timings-holidays-reviews-header.jpg,Medium
West Bengal,Kolkata,Rabindra Sarovar,3.3," The erstwhile Dhakuri lake is an artificial tank spread over 75 acres and is home to various migratory birds from Siberia and Russia. The lake is surrounded by gardens, children's park an auditorium, making it a popular recreational spot perfect for idyllic picnics making it one of the unique places to visit in Kolkata. ",https://www.google.com/search?q=+Rabindra+Sarovar&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHau_pQFMM3Pbx7BFIpgoIdYpIg9HJJ-N7iQ&s,Medium
West Bengal,Kolkata,Kalighat Temple,3.4," Kalighat Temple, one of the 51 Shakti Sthals of India, is one of the most visited Kali temples in India. The spot is where the toes of Sati's right foot fell during Shiva's Rudra Taandav naach. ",https://www.google.com/search?q=+Kalighat+Temple&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQns1bjietnbXDpBih2hCUaejwPU2xe2huxIA&s,Medium
West Bengal,Kolkata,Shobhabajar Rajbari,3.1," The Shobhabazar Rajbari is one of the grandest Bengali style houses ever built. It was build by the Royal family of Shobhabazar in Kolkata, and the grandeur is only palpable to the eye. ",https://www.google.com/search?q=+Shobhabajar+Rajbari&udm=2,https://kolkatatourism.travel/images/places-to-visit/headers/shobhabazar-rajbari-kolkata-tourism-entry-fee-timings-holidays-reviews-header.jpg,Medium
West Bengal,Kolkata,Get close to Nature in the Botanical Gardens,3.3," The Botanical Gardens of Calcutta were founded by Robert Kyd in 1787. Protected by the Botanical Survey of India, it stretches over 109 hectares. A Banyan tree in the garden, of more than 330 m circumference, known as The Great Banyan, is the largest tree in the world. The Botanic Gardens of Kolkata were later renamed Acharya Jagadish Chandra Indian Botanic Garden. ",https://www.google.com/search?q=+Get+close+to+Nature+in+the+Botanical+Gardens&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlqEfljBZDxJtEXREgVwaFoAuo5hwZ154bdQ&s,Medium
West Bengal,Kolkata,Nakhoda Mosque,3.3," Placed in the Chitpur area in the Burrabazar business district, Nakhoda mosque is one of the busiest Mosques of Kolkata and dates back almost a century. The prayer hall has a seating capacity of 10000, and the domes and minarets have been constructed in keeping with the Fatehpur Sikri style of architecture. ",https://www.google.com/search?q=+Nakhoda+Mosque&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3W0XH3HCRS7uf7ZbpSwZczEq5nZUITOZqMw&s,Medium
